emotion,feature,importance,family
DIS,mfcc_d1_14_mean,0.009599491022527218,mfcc
DIS,mfcc_d1_14_std,0.00826498307287693,mfcc
DIS,mfcc_d2_14_mean,0.02345738559961319,mfcc
DIS,mfcc_d2_14_std,0.023098794743418694,mfcc
DIS,mfcc_d1_15_mean,0.011354017071425915,mfcc
DIS,mfcc_d1_15_std,0.018557066097855568,mfcc
DIS,mfcc_d2_15_mean,0.03549443930387497,mfcc
DIS,mfcc_d2_15_std,0.02741071954369545,mfcc
DIS,mfcc_d1_16_mean,0.02255750633776188,mfcc
DIS,mfcc_d1_16_std,0.006105721928179264,mfcc
DIS,mfcc_d2_16_mean,0.026376165449619293,mfcc
DIS,mfcc_d2_16_std,0.012036729604005814,mfcc
DIS,mfcc_d1_17_mean,0.035770826041698456,mfcc
DIS,mfcc_d1_17_std,0.0056422012858092785,mfcc
DIS,mfcc_d2_17_mean,0.011584624648094177,mfcc
DIS,mfcc_d2_17_std,0.01096629723906517,mfcc
DIS,mfcc_d1_18_mean,0.01736079528927803,mfcc
DIS,mfcc_d1_18_std,0.03882739692926407,mfcc
DIS,mfcc_d2_18_mean,0.018770890310406685,mfcc
DIS,mfcc_d2_18_std,0.019566452130675316,mfcc
DIS,mfcc_d1_19_mean,0.019080331549048424,mfcc
DIS,mfcc_d1_19_std,0.005527144763618708,mfcc
DIS,mfcc_d2_19_mean,0.01303674466907978,mfcc
DIS,mfcc_d2_19_std,0.025448935106396675,mfcc
DIS,chroma_00_mean,0.011033535934984684,chroma
DIS,chroma_00_std,0.004696195479482412,chroma
DIS,chroma_01_mean,0.011303297244012356,chroma
DIS,chroma_01_std,0.015931105241179466,chroma
DIS,chroma_02_mean,0.006454714108258486,chroma
DIS,chroma_02_std,0.0048227328807115555,chroma
DIS,chroma_03_mean,0.007438156753778458,chroma
DIS,chroma_03_std,0.029615992680191994,chroma
DIS,chroma_04_mean,0.010769824497401714,chroma
DIS,chroma_04_std,0.008619088679552078,chroma
DIS,chroma_05_mean,0.031830012798309326,chroma
DIS,chroma_05_std,0.006628114730119705,chroma
DIS,chroma_06_mean,0.012768976390361786,chroma
DIS,chroma_06_std,0.0067660268396139145,chroma
DIS,chroma_07_mean,0.04169723019003868,chroma
DIS,chroma_07_std,0.007326724473387003,chroma
DIS,chroma_08_mean,0.00869029201567173,chroma
DIS,chroma_08_std,0.009081411175429821,chroma
DIS,chroma_09_mean,0.005757484119385481,chroma
DIS,chroma_09_std,0.008236057125031948,chroma
DIS,chroma_10_mean,0.004768972750753164,chroma
DIS,chroma_10_std,0.007905249483883381,chroma
DIS,chroma_11_mean,0.012795770540833473,chroma
DIS,chroma_11_std,0.004945805296301842,chroma
DIS,prosody_f0_mean,0.03394690901041031,prosody
DIS,prosody_f0_std,0.023259686306118965,prosody
DIS,prosody_f0_min,0.08070454001426697,prosody
