feature,importance,std,family
mfcc_03_std,0.01107390873015869,0.0035779459589010865,mfcc
mfcc_16_std,0.011049107142857117,0.005622676284924131,mfcc
chroma_07_mean,0.010788690476190452,0.0032718360754780806,chroma
prosody_hnr_mean,0.01068948412698413,0.003387845987208344,prosody
spectral_rolloff85_max,0.010230654761904726,0.004966870051965403,spectral
prosody_jitter_local,0.009920634920634913,0.00608746358769143,prosody
mfcc_d1_19_std,0.0099206349206349,0.005719011562671351,mfcc
spectral_rolloff85_std,0.00975942460317461,0.0053667649249099425,spectral
spectral_band_500_1000_std,0.009623015873015894,0.0035025602071249587,spectral
chroma_02_mean,0.009052579365079347,0.006691052736342899,chroma
mfcc_12_std,0.009002976190476172,0.003484512686780779,mfcc
mfcc_d1_01_std,0.008916170634920603,0.004142514770592246,mfcc
prosody_f0_median,0.008829365079365062,0.003371191733640092,prosody
spectral_band_1000_2000_std,0.0087301587301587,0.004024282047018203,spectral
prosody_f0_min,0.008692956349206402,0.0018855324169043382,prosody
mfcc_17_mean,0.008680555555555539,0.007737618269793355,mfcc
mfcc_11_mean,0.008643353174603172,0.0035188330891263047,mfcc
prosody_f5_median,0.008643353174603144,0.0030827634745785844,prosody
mfcc_13_median,0.008482142857142841,0.0021375457764300984,mfcc
mfcc_d1_03_std,0.008234126984126997,0.0029429359075776695,mfcc
spectral_contrast_5_std,0.00820932539682534,0.005724118231970122,spectral
chroma_11_mean,0.007911706349206321,0.006778914010532535,chroma
mfcc_15_mean,0.007886904761904748,0.00452504943325415,mfcc
spectral_flux_std,0.007862103174603147,0.004564502885807509,spectral
chroma_06_mean,0.007663690476190491,0.005080815668208096,chroma
prosody_intensity_kurt,0.007576884920634894,0.003320797322898905,prosody
spectral_flux_skew,0.007328869047619063,0.0035822413683964357,spectral
mfcc_09_mean,0.007328869047619022,0.007239249409091978,mfcc
spectral_zcr_iqr,0.007006448412698402,0.003046433596677671,spectral
mfcc_18_std,0.006894841269841259,0.0035326376616596953,mfcc
mfcc_08_mean,0.006870039682539644,0.005186971972992902,mfcc
spectral_bandwidth_std,0.0067336309523809285,0.005526345202554039,spectral
mfcc_14_min,0.006684027777777754,0.005003270746760661,mfcc
spectral_rolloff95_max,0.006684027777777754,0.004836738763003033,spectral
spectral_hf_ratio_6000_std,0.0063492063492063405,0.003301127605550555,spectral
spectral_flatness_std,0.006163194444444436,0.002988745632580751,spectral
prosody_voiced_rate_per_s,0.006150793650793657,0.0048707185590973,prosody
prosody_f2_std,0.006113591269841248,0.003964202265624298,prosody
mfcc_02_mean,0.006113591269841248,0.006655137522852711,mfcc
mfcc_07_std,0.0061011904761904545,0.0033690014626561247,mfcc
mfcc_d1_04_std,0.0060887896825397025,0.003102851047697381,mfcc
spectral_centroid_mean,0.006014384920634941,0.004137909044813455,spectral
mfcc_07_median,0.0059027777777777846,0.00502659099823052,mfcc
prosody_intensity_max,0.0057539682539682335,0.0029076093035223793,prosody
mfcc_01_median,0.00572916666666666,0.004008277208330714,mfcc
spectral_rolloff95_median,0.005704365079365073,0.0021444411032953904,spectral
prosody_intensity_skew,0.005691964285714279,0.004519319486401206,prosody
spectral_entropy_median,0.005629960317460311,0.0065928851808023745,spectral
spectral_contrast_3_std,0.00555555555555555,0.002222200077837504,spectral
spectral_rms_std,0.005543154761904756,0.005698417685498504,spectral
